barcode	stain_status
00112235	stained
00112237	stained
00112243	stained
00112245	stained
00112255	stained
00112265	stained
00112315	stained
00112316	stained
00112324	stained
00112329	stained
00112351	stained
00112356	stained
00112391	stained
00112392	stained
00112399	stained
00112405	stained
00112431	stained
00112444	stained
00112469	stained
00112492	stained
00112533	stained
00112547	stained
00112564	stained
00112599	stained
00112736	stained
00112737	stained
00112746	stained
00112762	stained
00112766	stained
00112787	stained
00112793	stained
00112795	stained
00112802	stained
00112806	stained
00112810	stained
00112840	stained
00112842	stained
00112858	stained
00112863	stained
00112897	stained
00112900	stained
00112901	stained
00112903	stained
00112904	stained
00112930	stained
00112985	stained
00112995	stained
00113008	stained
00113016	stained
00113031	stained
00113051	stained
00113053	stained
00113060	stained
00113068	stained
00113069	stained
00113071	stained
00113075	stained
00113082	stained
00113092	stained
00113093	stained
00113096	stained
00113136	stained
00113143	stained
00113152	stained
00113160	stained
00113161	stained
00113170	stained
00113197	stained
00113203	stained
00113204	stained
00113219	stained
00113247	stained
00113248	stained
00113249	stained
00113250	stained
00113272	stained
00113306	stained
00113373	stained
00113387	stained
00113485	stained
00113486	stained
00113576	stained
00113602	stained
00113626	stained
00113659	stained
00113668	stained
00113687	stained
00113688	stained
00113712	stained
00113752	stained
00113761	stained
00113797	stained
00113814	stained
00113817	stained
00113842	stained
00113848	stained
00113925	stained
00113981	stained
00113987	stained
00113988	stained
00113995	stained
00113996	stained
00114048	stained
00114057	stained
00114075	stained
00114083	stained
00114085	stained
00114130	stained
00114157	stained
00114314	stained
00114355	stained
00114415	stained
00114440	stained
00114453	stained
00114460	stained
00114461	stained
00114462	stained
00114469	stained
00114472	stained
00114478	stained
00114487	stained
00114493	stained
00114494	stained
00114529	stained
00114530	stained
00114573	stained
00114587	stained
00114620	stained
00114659	stained
00114702	stained
00114715	stained
00114719	stained
00114720	stained
00114744	stained
00114754	stained
00114755	stained
00114768	stained
00114779	stained
00114804	stained
00114807	stained
00114808	stained
00114809	stained
00114812	stained
00114834	stained
00114844	stained
00114856	stained
00114859	stained
00114862	stained
00114897	stained
00114904	stained
00114923	stained
00114928	stained
00114984	stained
00115000	stained
00115014	stained
00115044	stained
00115083	stained
00115134	stained
00115138	stained
00115148	stained
00115160	stained
00115162	stained
00115168	stained
00115175	stained
00115196	stained
00115202	stained
00115234	stained
00115252	stained
00115295	stained
00115313	stained
00115341	stained
00115549	stained
00115558	stained
00115559	stained
00115564	stained
00115565	stained
00115661	stained
00115672	stained
00115716	stained
00115718	stained
00115895	stained
00116061	stained
00116080	stained
00116081	stained
00116096	stained
00116102	stained
00116117	stained
00116120	stained
00116126	stained
00116144	stained
00116152	stained
00116170	stained
00116250	stained
00116334	stained
00116376	stained
00116384	stained
00116397	stained
00116399	stained
00116406	stained
00116407	stained
00116478	stained
00116518	stained
00116537	stained
00116543	stained
00116550	stained
00116574	stained
00116575	stained
00116580	stained
00116589	stained
00116625	stained
00116635	stained
00116641	stained
00116642	stained
00116774	stained
00116778	stained
00116790	stained
00116801	stained
00116802	stained
00116820	stained
00116823	stained
00116828	stained
00116846	stained
00116896	stained
00116939	stained
00116975	stained
00117179	stained
00117182	stained
00117184	stained
00117198	stained
00117203	stained
00117205	stained
00117206	stained
00117207	stained
00117212	stained
00117213	stained
00117216	stained
00117218	stained
00117220	stained
00117228	stained
00117246	stained
00117248	stained
00117253	stained
00117263	stained
00117268	stained
00117270	stained
00117276	stained
00117297	stained
00117317	stained
00117323	stained
00117324	stained
00117325	stained
00117358	stained
00117362	stained
00117376	stained
00117386	stained
00117402	stained
00117413	stained
00117522	stained
00117527	stained
00117535	stained
00117619	stained
00117661	stained
00117669	stained
00117676	stained
00117689	stained
00117775	stained
00117785	stained
00117817	stained
00117818	stained
00117854	stained
00117873	stained
00117893	stained
00117902	stained
00117903	stained
00117914	stained
00117926	stained
00117930	stained
00117933	stained
00117940	stained
00117959	stained
00117964	stained
00117985	stained
00117986	stained
00117993	stained
00118008	stained
00118050	stained
00118073	stained
00118076	stained
00118105	stained
00118118	stained
00118125	stained
00118133	stained
00118146	stained
00118149	stained
00118152	stained
00118203	stained
00118215	stained
00118238	stained
00118305	stained
00118308	stained
00118309	stained
00118312	stained
00118315	stained
00118331	stained
00118435	stained
00118477	stained
00118519	stained
00118520	stained
00118544	stained
00118549	stained
00118603	stained
00118610	stained
00118642	stained
00118701	stained
00118702	stained
00118725	stained
00118798	stained
00118825	stained
00118826	stained
00118848	stained
00118865	stained
00118869	stained
00118890	stained
00118895	stained
00118898	stained
00118932	stained
00119104	stained
00119215	stained
00119251	stained
00119314	stained
00119332	stained
00119346	stained
00119380	stained
00119389	stained
00119398	stained
00119401	stained
00119402	stained
00119404	stained
00119407	stained
00119408	stained
00119411	stained
00119413	stained
00119414	stained
00119415	stained
00119419	stained
00119420	stained
00119456	stained
00119492	stained
00119493	stained
00119495	stained
00119501	stained
00119635	stained
00119638	stained
00119640	stained
00119662	stained
00119663	stained
00119676	stained
00119681	stained
00119683	stained
00119724	stained
00119765	stained
00119766	stained
00119799	stained
00119817	stained
00119828	stained
00119846	stained
00119847	stained
00119882	stained
00119885	stained
00119898	stained
00119923	stained
00119938	stained
00119942	stained
00119998	stained
00120023	stained
00120026	stained
00120049	stained
00120090	stained
00120092	stained
00120094	stained
00120108	stained
00120152	stained
00120238	stained
00120241	stained
00120265	stained
00120291	stained
00120310	stained
00120346	stained
00120414	stained
00120457	stained
00120464	stained
00120528	stained
00120581	stained
00120621	stained
00120643	stained
00120702	stained
00120712	stained
00120726	stained
00120734	stained
00120759	stained
00120770	stained
00120774	stained
00120779	stained
00120815	stained
00120816	stained
00120918	stained
00121002	stained
00121022	stained
00121193	stained
00121198	stained
00121216	stained
00121268	stained
00121273	stained
00121290	stained
00121319	stained
00121320	stained
00121321	stained
00121322	stained
00121406	stained
00121417	stained
00121484	stained
00121498	stained
00121556	stained
00121562	stained
00121587	stained
00121596	stained
00121669	stained
00121690	stained
00121693	stained
00121705	stained
00121722	stained
00121727	stained
00121738	stained
00121743	stained
00121750	stained
00121762	stained
00121779	stained
00121780	stained
00121786	stained
00121796	stained
00121797	stained
00121803	stained
00121804	stained
00121825	stained
00121855	stained
00121878	stained
00121884	stained
00121900	stained
00121921	stained
00121933	stained
00121969	stained
00121973	stained
00122116	stained
00122121	stained
00122122	stained
00122123	stained
00122126	stained
00122180	stained
00122188	stained
00122231	stained
00122264	stained
00122284	stained
00122287	stained
00122299	stained
00122318	stained
00122335	stained
00122346	stained
00122368	stained
00122372	stained
00122399	stained
00122400	stained
00122406	stained
00122442	stained
00122451	stained
00122455	stained
00122474	stained
00122475	stained
00122482	stained
00122512	stained
00122517	stained
00122520	stained
00122522	stained
00122524	stained
00122525	stained
00122526	stained
00122527	stained
00122528	stained
00122529	stained
00122530	stained
00122531	stained
00122532	stained
00122550	stained
00122577	stained
00122588	stained
00122591	stained
00122604	stained
00122612	stained
00122616	stained
00122665	stained
00122689	stained
00122722	stained
00122839	stained
00123411	stained
00123415	stained
00123445	stained
00123448	stained
00123462	stained
00123463	stained
00123469	stained
00123470	stained
00123471	stained
00123857	stained
00123864	stained
00123880	stained
00123881	stained
00123891	stained
00123900	stained
00123946	stained
00123975	stained
00124298	stained
00124307	stained
00124336	stained
00124493	stained
00124496	stained
00124497	stained
00124501	stained
00124504	stained
00124507	stained
00124508	stained
00124510	stained
00124511	stained
00124515	stained
00124516	stained
00124519	stained
00125040	stained
00125055	stained
00125058	stained
00125080	stained
00125114	stained
00125119	stained
00125131	stained
00125154	stained
00125155	stained
00125234	stained
00125251	stained
00125265	stained
00125282	stained
00125283	stained
00125302	stained
00125323	stained
00125335	stained
00125345	stained
00125350	stained
00125360	stained
00125366	stained
00125374	stained
00125390	stained
00125391	stained
00125401	stained
00125402	stained
00125461	stained
00125510	stained
00125532	stained
00125547	stained
00125553	stained
00125554	stained
00125568	stained
00125572	stained
00125579	stained
00125580	stained
00125611	stained
00125628	stained
00125644	stained
00125867	stained
00125908	stained
00125909	stained
00126141	stained
00126214	stained
00126244	stained
00126295	stained
00126336	stained
00126337	stained
00126338	stained
00126520	stained
00126645	stained
00126669	stained
00126671	stained
00126698	stained
00126699	stained
00126726	stained
00126727	stained
00126760	stained
00126761	stained
00126774	stained
00126810	stained
00126814	stained
00126856	stained
00126860	stained
00126866	stained
00126869	stained
00126903	stained
00126906	stained
00126947	stained
00126957	stained
00126960	stained
00126975	stained
00126978	stained
00126985	stained
00127001	stained
00127027	stained
00127041	stained
00127046	stained
00127047	stained
00127077	stained
00127186	stained
00127234	stained
00127245	stained
00127247	stained
00127249	stained
00127255	stained
00127268	stained
00127280	stained
00127291	stained
00127301	stained
00127307	stained
00127312	stained
00127314	stained
00127321	stained
00127323	stained
00127329	stained
00127333	stained
00127340	stained
00127342	stained
00127343	stained
00127346	stained
00127443	stained
00127457	stained
00127458	stained
00127461	stained
00127475	stained
00127479	stained
00127481	stained
00127554	stained
00127558	stained
00127559	stained
00127560	stained
00127567	stained
00127568	stained
00127613	stained
